convo.id,speaker,turn.text
3212, YOU, i'll take the book and 2 balls ? 
3212, THEM, ok ill take hat and one ball 
3213,THEM, can i have the hat and the book you can have all 3 balls 
3213, YOU, i also need the hat and one ball atleast 
3213, THEM, i'll take the book and 2 balls ? 
3213, YOU, ok ill take hat and one ball 
3214,THEM, can have two books and a ball ? 
3214, YOU, i would like 3 books and 1 hats 
3214, THEM, that ain't happening my friend . 
3214, YOU, how about i take 2 books and 2 hats 
3214, THEM, take a book and either the hat or ball 
3214, YOU, than i want 1 book and 2 hats 
3214, THEM, okay 
3214, YOU, k deal 
3214, THEM, deal 
3215,YOU, can have two books and a ball ? 
3215, THEM, i would like 3 books and 1 hats 
3215, YOU, that ain't happening my friend . 
3215, THEM, how about i take 2 books and 2 hats 
3215, YOU, take a book and either the hat or ball 
3215, THEM, than i want 1 book and 2 hats 
3215, YOU, okay 
3215, THEM, k deal 
3215, YOU, deal 
3216,THEM, i'll give you 1 book and a hat 
3216, YOU, deal . 
3217,YOU, i'll give you 1 book and a hat 
3217, THEM, deal . 
3218,YOU, what kind of deal are you looking for ? 
3218, THEM, i would like the basketballs and hats . you can have the books 
3218, YOU, i want at least one ball and both hats 
3218, THEM, how about we each get one of each 
3218, YOU, ok 
3219,THEM, what kind of deal are you looking for ? 
3219, YOU, i would like the basketballs and hats . you can have the books 
3219, THEM, i want at least one ball and both hats 
3219, YOU, how about we each get one of each 
3219, THEM, ok 
3220,YOU, ok you take all balls and i keep the rest 
3220, THEM, no thanks . i want the book and 3 balls 
3220, YOU, you take one book and two balls 
3220, THEM, okay deal 
3221,THEM, ok you take all balls and i keep the rest 
3221, YOU, no thanks . i want the book and 3 balls 
3221, THEM, you take one book and two balls 
3221, YOU, okay deal 
3222,THEM," hi there . id like the balls , you can have everything else "
3222, YOU, deal ! 
3223,YOU," hi there . id like the balls , you can have everything else "
3223, THEM, deal ! 
3224,YOU, hi 
3224, THEM," hello , i need 2 hats and the book "
3224, YOU, well i need one of each . 
3224, THEM, no deal perhaps ? 
3224, YOU, well how about i take a book and a ball and you have the rest ? 
3224, THEM, ok 
3225,THEM, hi 
3225, YOU," hello , i need 2 hats and the book "
3225, THEM, well i need one of each . 
3225, YOU, no deal perhaps ? 
3225, THEM, well how about i take a book and a ball and you have the rest ? 
3225, YOU, ok 
3226,THEM," if i can have the ball and the hats , you can have the books "
3226, YOU, i need the ball but i will give you the hat and a book 
3226, THEM, if i can not have the ball then i need all of the hats and books 
3226, YOU, then i would be way too little . i will take all the books and a hat 
3226, THEM, okay you are going to take the books and one hat ? 
3226, YOU, yes 
3226, THEM, okay great ! 
3227,YOU," if i can have the ball and the hats , you can have the books "
3227, THEM, i need the ball but i will give you the hat and a book 
3227, YOU, if i can not have the ball then i need all of the hats and books 
3227, THEM, then i would be way too little . i will take all the books and a hat 
3227, YOU, okay you are going to take the books and one hat ? 
3227, THEM, yes 
3227, YOU, okay great ! 
3228,YOU, you take one book and two balls and i get the rest 
3228, THEM," i will need another object or two , in that case , preferably a ball . "
3228, YOU, ok ball 
3228, THEM, so i get the balls and a book ? 
3228, YOU, two balls and one book right ? 
3228, THEM, that's what you offered initially and i asked for more . 
3228, YOU," ok so last one , i get hats and what else "
3228, THEM," if you give me all the balls , i will be satisfied . "
3228, YOU, and i keep one book then 
3229,YOU, i'd like the basketball and book if you want the hats 
3229, THEM, deal . 
3229, YOU," thanks , deal "
3230,THEM, i'd like the basketball and book if you want the hats 
3230, YOU, deal . 
3230, THEM," thanks , deal "
3231,YOU, i want the hat and book 
3231, THEM, can you take two balls and the hat ? 
3231, YOU," no , my first offer is the best i can do "
3231, THEM, ok deal 
3232,THEM, i want the hat and book 
3232, YOU, can you take two balls and the hat ? 
3232, THEM," no , my first offer is the best i can do "
3232, YOU, ok deal 
3233,YOU, i need two books and a ball 
3233, THEM, i will need at least one book but can give up balls . 
3233, YOU, can i have one books and all the balls 
3233, THEM, i will need at least one or two balls in that case . 
3233, YOU, 1 book and 2 balls for each . who gets the hat ? 
3233, THEM, i'll take it . 
3233, YOU, so you get one ball and one hat 
3234,YOU, i would like the ball and 2 books . 
3234, THEM, i'll take the ball and hat . you can have the books . 
3234, YOU, i cannot give up the ball 
3234, THEM, me either . i'll take the ball . you take everything else . 
3234, YOU, i can't do that . 
3234, THEM, this will have to be no deal 
3234, YOU, okay 
3234, THEM, i cant hit it 
3234, YOU, i think we have to keep talking and it will eventually show up ? 
3234, THEM, i'll just take one hat . 
3234, YOU, so now you just want the hat ? 
3235,THEM, i would like the ball and 2 books . 
3235, YOU, i'll take the ball and hat . you can have the books . 
3235, THEM, i cannot give up the ball 
3235, YOU, me either . i'll take the ball . you take everything else . 
3235, THEM, i can't do that . 
3235, YOU, this will have to be no deal 
3235, THEM, okay 
3235, YOU, i cant hit it 
3235, THEM, i think we have to keep talking and it will eventually show up ? 
3235, YOU, i'll just take one hat . 
3235, THEM, so now you just want the hat ? 
3236,YOU, give me hat and books 
3237,YOU, what would you like 
3237, THEM," the hat and the ball , or the hat and two books "
3237, YOU, hat and ball for you 
3237, THEM, works for me ! deal 
3238,THEM, what would you like 
3238, YOU," the hat and the ball , or the hat and two books "
3238, THEM, hat and ball for you 
3238, YOU, works for me ! deal 
3239,YOU," how about i keep the book and the balls , and you can have the hats ? "
3239, THEM, can't do that deal . how about i take the book and two hats . you can have the rest ? 
3239, YOU, sure ! 
3239, THEM, agreed ! 
3240,THEM," how about i keep the book and the balls , and you can have the hats ? "
3240, YOU, can't do that deal . how about i take the book and two hats . you can have the rest ? 
3240, THEM, sure ! 
3240, YOU, agreed ! 
3241,THEM, i can give you a ball and book 
3241, YOU, okay and i can give you 2 book 2 ball 
3241, THEM, i only have 1 book and 1 ball but deal 
3242,YOU, i can give you a ball and book 
3242, THEM, okay and i can give you 2 book 2 ball 
3242, YOU, i only have 1 book and 1 ball but deal 
3243,THEM, i would like the balls and at least 1 book please 
3243, YOU, i really want at least one ball and one book 
3243, THEM, you can have all of the books if i get both balls 
3243, YOU, i need at least one of the balls 
3243, THEM, if i give you 1 ball then i would need all of the books 
3243, YOU, if i get both of the balls i can give up the books 
3243, THEM, if i get both balls you can have everything else 
3243, YOU, that's not good for me 
3243, THEM," my last offer i take 1 ball , 2 books and 1 hat "
3243, YOU, fine 
3244,YOU, i would like the balls and at least 1 book please 
3244, THEM, i really want at least one ball and one book 
3244, YOU, you can have all of the books if i get both balls 
3244, THEM, i need at least one of the balls 
3244, YOU, if i give you 1 ball then i would need all of the books 
3244, THEM, if i get both of the balls i can give up the books 
3244, YOU, if i get both balls you can have everything else 
3244, THEM, that's not good for me 
3244, YOU," my last offer i take 1 ball , 2 books and 1 hat "
3244, THEM, fine 
3245,YOU, take my ball i will keep the rest 
3245, THEM, i'll take the ball but i need one book or one hat with it 
3246,THEM, i want two balls and two hats . you can have the book . 
3246, YOU," i will take the book , but i want either 1 hat or 1 ball . "
3246, THEM," you can have one book , and one hat . "
3246, YOU, deal . 
3247,YOU, i want two balls and two hats . you can have the book . 
3247, THEM," i will take the book , but i want either 1 hat or 1 ball . "
3247, YOU," you can have one book , and one hat . "
3247, THEM, deal . 
3248,THEM," i'd like the hat , and one book . you can have the rest "
3248, YOU, deal . 
3248, THEM, sweet 
3249,YOU," i'd like the hat , and one book . you can have the rest "
3249, THEM, deal . 
3249, YOU, sweet 
3250,YOU, can i have the ball and 2 books and 1 hat 
3250, THEM," i can give you the ball and 1 book , i take the rest "
3251,THEM, can i have the ball and 2 books and 1 hat 
3251, YOU," i can give you the ball and 1 book , i take the rest "
3252,THEM, i would just like the book you can have the rest 
3252, YOU, ok one book 
3252, THEM, deal 
3252, YOU, thank you 
3253,YOU, i would just like the book you can have the rest 
3253, THEM, ok one book 
3253, YOU, deal 
3253, THEM, thank you 
3254,THEM, i can offer 2 hats 
3254, YOU, yeah that wont work for me . how about i get 2 hats and the book and you can have the ball and 1 hat 
3254, THEM, i can offer the book and 1 hat 
3254, YOU, throw in another hat and you got a deal 
3254, THEM, i can offer all 3 hats 
3254, YOU, deal 
3255,YOU, i can offer 2 hats 
3255, THEM, yeah that wont work for me . how about i get 2 hats and the book and you can have the ball and 1 hat 
3255, YOU, i can offer the book and 1 hat 
3255, THEM, throw in another hat and you got a deal 
3255, YOU, i can offer all 3 hats 
3255, THEM, deal 
3256,YOU, i take book and ball you take hats 
3256, THEM, no deal i will take the book and 1 hat you can have 2 hats and the basketball 
3256, YOU, deal 
3257,THEM, i take book and ball you take hats 
3257, YOU, no deal i will take the book and 1 hat you can have 2 hats and the basketball 
3257, THEM, deal 
3258,THEM," hello , is there anything you are particularly interested in ? "
3258, YOU, hats and balls 
3258, THEM," alright hats and balls for you , books for me . "
3259,YOU," hello , is there anything you are particularly interested in ? "
3259, THEM, hats and balls 
3259, YOU," alright hats and balls for you , books for me . "
3260,THEM," hi , i need the book and 3 hats "
3260, YOU, you can get all balls and one hat 
3260, THEM," no , not worth . i want the book and 3 hats or 3 balls "
3260, YOU, yeah lets talk till the no deal shows up 
3260, THEM, no deal 
3260, YOU, no deal 
3260, THEM, no deal 
3260, YOU, no deal 
3260, THEM, no deal 
3260, YOU, ni deal 
3261,YOU," hi , i need the book and 3 hats "
3261, THEM, you can get all balls and one hat 
3261, YOU," no , not worth . i want the book and 3 hats or 3 balls "
3261, THEM, yeah lets talk till the no deal shows up 
3261, YOU, no deal 
3261, THEM, no deal 
3261, YOU, no deal 
3261, THEM, no deal 
3261, YOU, no deal 
3261, THEM, ni deal 
3262,THEM, what if i get two books and the ball ? 
3262, YOU," how about i take the ball and a hat , you get the rest "
3262, THEM, okay deal 
3262, YOU, deal 
3263,YOU, what if i get two books and the ball ? 
3263, THEM," how about i take the ball and a hat , you get the rest "
3263, YOU, okay deal 
3263, THEM, deal 
3264,YOU, hi ill take the hat and book and you can have the balls 
3264, THEM, if you want the book ; i'd need to take everything else - otherwise i need the book . do you have another offer ? 
3264, YOU, take the book and balls . ill keep the hat 
3264, THEM, sounds fair to me . deal 
3265,THEM, hi ill take the hat and book and you can have the balls 
3265, YOU, if you want the book ; i'd need to take everything else - otherwise i need the book . do you have another offer ? 
3265, THEM, take the book and balls . ill keep the hat 
3265, YOU, sounds fair to me . deal 
3266,THEM," hi , i would like to keep the book and balls and give you all the hats "
3266, YOU, i want the book and the hats . you can have the balls . 
3266, THEM, i really need the book 
3266, YOU, so do i 
3266, THEM, what if i take 2 hats and both balls ? 
3266, YOU, how about i take the book and one hat . you can have the rest 
3266, THEM, ok thanks 
3267,YOU," hi , i would like to keep the book and balls and give you all the hats "
3267, THEM, i want the book and the hats . you can have the balls . 
3267, YOU, i really need the book 
3267, THEM, so do i 
