id,group,turn,youthem,text
415,208,9,0, THEM: deal 
416,208,1,1,YOU: the book and the ball 
416,208,2,0, THEM: how about i get the book and you get everything else . 
416,208,3,1, YOU: no i need the book and ball 
416,208,4,0, THEM: i have to have the book . nothing else is of value to me . 
416,208,5,1, YOU: bet i take the hats and the ball 
416,208,6,0, THEM: so i get the book and you get the ball and hats ? 
416,208,7,1, YOU: yes 
416,208,8,0, THEM: okay 
416,208,9,1, YOU: deal 
417,209,1,0,THEM: i have no idea what i am doing 
417,209,2,1," YOU: haha . . . there's 3 items on your left ; each of them say ""value each to you"" - - - we have 1 book , 3 hats , 2 balls and have to try to find the best deal that we both would agree on . . . our point values are different . in this case ; i want the two balls - - bu "
417,209,3,0, THEM: ok . . . . take the balls 
417,209,4,1," YOU: alright , i'd like to keep the balls and the book if you like the point value of the 3 hats . . . . otherwise , if the book is worth a lot and the hats are not , i'll take the balls and 1 hat instead . "
417,209,5,0, THEM: ok . how do we accept the deal ? 
417,209,6,1," YOU: i'll let you 'accept it' . . . since i'm assuming you're agreeing with me . . . chance the 0 next to the hats to a 3 , and click ""deal was agreed"" . . . i will then change mine to reflect 1 book , 2 balls and agree . - - - but the point is to negotiate , so make sure "
418,209,1,1,YOU: i have no idea what i am doing 
418,209,2,0," THEM: haha . . . there's 3 items on your left ; each of them say ""value each to you"" - - - we have 1 book , 3 hats , 2 balls and have to try to find the best deal that we both would agree on . . . our point values are different . in this case ; i want the two balls - - bu "
418,209,3,1, YOU: ok . . . . take the balls 
418,209,4,0," THEM: alright , i'd like to keep the balls and the book if you like the point value of the 3 hats . . . . otherwise , if the book is worth a lot and the hats are not , i'll take the balls and 1 hat instead . "
418,209,5,1, YOU: ok . how do we accept the deal ? 
418,209,6,0," THEM: i'll let you 'accept it' . . . since i'm assuming you're agreeing with me . . . chance the 0 next to the hats to a 3 , and click ""deal was agreed"" . . . i will then change mine to reflect 1 book , 2 balls and agree . - - - but the point is to negotiate , so make sure "
419,210,1,1,YOU: what do you need ? 
419,210,2,0," THEM: just ball , and only ball "
419,210,3,1," YOU: that is what you want , 1 ball ? "
419,210,4,0, THEM: yes 
419,210,5,1, YOU: ok deal ! 
420,210,1,0,THEM: what do you need ? 
420,210,2,1," YOU: just ball , and only ball "
420,210,3,0," THEM: that is what you want , 1 ball ? "
420,210,4,1, YOU: yes 
420,210,5,0, THEM: ok deal ! 
421,211,1,0,THEM: if i can have the book and the balls you can have all of the hats 
421,211,2,1, YOU: ill give you everything if you give me the book 
421,211,3,0, THEM: okay that works 
422,211,1,1,YOU: if i can have the book and the balls you can have all of the hats 
422,211,2,0, THEM: ill give you everything if you give me the book 
422,211,3,1, YOU: okay that works 
423,212,1,1,"YOU: give me ball , rest to you "
423,212,2,0," THEM: rats , the ball is all i want too . "
423,212,3,1, YOU: are we lookin at no deal ? 
423,212,4,0," THEM: i think so , , , you cant live with all but the ball ? "
423,212,5,1, YOU: ball so important during march madness 
423,212,6,0, THEM: very true . . . i think we're stymied . . . i dont know how to end it with no deal hough 
423,212,7,1, YOU: agreed 
423,212,8,0, THEM: no deal 
423,212,9,1, YOU: yes 
423,212,10,0, THEM: i think we just have to reach a chat limit for no deal 
423,212,11,1, YOU: whahoo 
424,212,1,0,"THEM: give me ball , rest to you "
424,212,2,1," YOU: rats , the ball is all i want too . "
424,212,3,0, THEM: are we lookin at no deal ? 
424,212,4,1," YOU: i think so , , , you cant live with all but the ball ? "
424,212,5,0, THEM: ball so important during march madness 
424,212,6,1, YOU: very true . . . i think we're stymied . . . i dont know how to end it with no deal hough 
424,212,7,0, THEM: agreed 
424,212,8,1, YOU: no deal 
424,212,9,0, THEM: yes 
424,212,10,1, YOU: i think we just have to reach a chat limit for no deal 
424,212,11,0, THEM: whahoo 
425,213,1,1,YOU: i'll take the basketball and one hat . 
425,213,2,0, THEM: i can do the basket ball 
425,213,3,1, YOU: i really need the basketball and just one hat . 
425,213,4,0, THEM: the basketball is my highest valued item 
425,213,5,1," YOU: ok , can i have the basketball and a book instead ? "
425,213,6,0, THEM: i have no book : ( 
425,213,7,1," YOU: ok , i'll take the basketball and you can have the rest . i'm not happy about it , but it'll do . "
425,213,8,0, THEM: okay so i read the items wrong 
425,213,9,1, YOU: can i have the basketball and a hat then ? 
425,213,10,0, THEM: yes 
426,213,1,0,THEM: i'll take the basketball and one hat . 
426,213,2,1, YOU: i can do the basket ball 
426,213,3,0, THEM: i really need the basketball and just one hat . 
426,213,4,1, YOU: the basketball is my highest valued item 
426,213,5,0," THEM: ok , can i have the basketball and a book instead ? "
426,213,6,1, YOU: i have no book : ( 
426,213,7,0," THEM: ok , i'll take the basketball and you can have the rest . i'm not happy about it , but it'll do . "
426,213,8,1, YOU: okay so i read the items wrong 
426,213,9,0, THEM: can i have the basketball and a hat then ? 
426,213,10,1, YOU: yes 
427,214,1,1,YOU: i'd really like 2 hats and a ball . 
427,214,2,0, THEM: that doesn't work completely . how about two hats and a book ? 
427,214,3,1, YOU: i'll just 2 hats then . 
427,214,4,0, THEM: sounds good ! deal ! 
428,214,1,0,THEM: i'd really like 2 hats and a ball . 
428,214,2,1, YOU: that doesn't work completely . how about two hats and a book ? 
428,214,3,0, THEM: i'll just 2 hats then . 
428,214,4,1, YOU: sounds good ! deal ! 
429,215,1,0,THEM: can i get the hats and the balls ? 
429,215,2,1," YOU: you can have the hats but , i would need the balls and the book "
429,215,3,0, THEM: can i at least get one ball ? 
429,215,4,1," YOU: no , i need both balls and the book or i can not make a deal "
429,215,5,0, THEM: i can not make a deal with just the hats 
429,215,6,1, YOU: then you can have one ball and two hats and i will take the book two hats and one ball 
429,215,7,0," THEM: no , one ball and all the hats "
429,215,8,1, YOU: you can have three hats and the ball final offer 
429,215,9,0, THEM: one ball ? 
429,215,10,1," YOU: yes , one ball "
429,215,11,0, THEM: deal 
430,215,1,1,YOU: can i get the hats and the balls ? 
430,215,2,0," THEM: you can have the hats but , i would need the balls and the book "
430,215,3,1, YOU: can i at least get one ball ? 
430,215,4,0," THEM: no , i need both balls and the book or i can not make a deal "
430,215,5,1, YOU: i can not make a deal with just the hats 
430,215,6,0, THEM: then you can have one ball and two hats and i will take the book two hats and one ball 
430,215,7,1," YOU: no , one ball and all the hats "
430,215,8,0, THEM: you can have three hats and the ball final offer 
430,215,9,1, YOU: one ball ? 
430,215,10,0," THEM: yes , one ball "
430,215,11,1, YOU: deal 
431,216,1,1,"YOU: i need both books , you can have the hats and ball ? "
431,216,2,0, THEM: sounds good 
431,216,3,1, YOU: deal 
432,216,1,0,"THEM: i need both books , you can have the hats and ball ? "
432,216,2,1, YOU: sounds good 
432,216,3,0, THEM: deal 
433,217,1,1,YOU: i would like both balls and the book . 
433,217,2,0, THEM: i need both hats and the book 
433,217,3,1, YOU: you can have the hats but i need the book . 
433,217,4,0, THEM: give me both hats and balls 
433,217,5,1, YOU: i can't give up the balls either . 
433,217,6,0, THEM: give me hats and book 
433,217,7,1, YOU: deal . 
434,217,1,0,THEM: i would like both balls and the book . 
434,217,2,1, YOU: i need both hats and the book 
434,217,3,0, THEM: you can have the hats but i need the book . 
434,217,4,1, YOU: give me both hats and balls 
434,217,5,0, THEM: i can't give up the balls either . 
434,217,6,1, YOU: give me hats and book 
434,217,7,0, THEM: deal . 
435,218,1,1,YOU: i'd love to have a hat and a book please . 
435,218,2,0, THEM: i can not make that deal . i need the hat as well 
435,218,3,1, YOU: yeah i really need that hat too . i can do hat plus one ball instead ? 
435,218,4,0, THEM: if i can not have the hat i can not make a deal 
435,218,5,1, YOU: yeah i won't be able to make a deal either . we'll have to call it no deal and type a few lines until we are allowed to select no deal . 
435,218,6,0, THEM: no deal . 
435,218,7,1, YOU: no deal 
435,218,8,0, THEM: no deal 
435,218,9,1," YOU: agreed , no deal "
435,218,10,0, THEM: no deal 
436,218,1,0,THEM: i'd love to have a hat and a book please . 
436,218,2,1, YOU: i can not make that deal . i need the hat as well 
436,218,3,0, THEM: yeah i really need that hat too . i can do hat plus one ball instead ? 
436,218,4,1, YOU: if i can not have the hat i can not make a deal 
436,218,5,0, THEM: yeah i won't be able to make a deal either . we'll have to call it no deal and type a few lines until we are allowed to select no deal . 
436,218,6,1, YOU: no deal . 
436,218,7,0, THEM: no deal 
436,218,8,1, YOU: no deal 
436,218,9,0," THEM: agreed , no deal "
436,218,10,1, YOU: no deal 
437,219,1,0,THEM: i'd like 1 book and 2 hats please 
437,219,2,1, YOU: ok do it 
438,219,1,1,YOU: i'd like 1 book and 2 hats please 
438,219,2,0, THEM: ok do it 
439,220,1,0,THEM: i'd like 2 books and a ball . 
439,220,2,1, YOU: how about 2 balls and 1 book ? i'll take 1 book and 2 hats ? : ) 
439,220,3,0, THEM: deal . 
440,220,1,1,YOU: i'd like 2 books and a ball . 
440,220,2,0, THEM: how about 2 balls and 1 book ? i'll take 1 book and 2 hats ? : ) 
440,220,3,1, YOU: deal . 
441,221,1,0,"THEM: i need two books , rest to you "
441,221,2,1, YOU: ok deal 
441,221,3,0, THEM: deal 
442,221,1,1,"YOU: i need two books , rest to you "
442,221,2,0, THEM: ok deal 
442,221,3,1, YOU: deal 
443,222,1,0,THEM: i would like the hat and two of the books please 
443,222,2,1, YOU: i can not give up the hat . i can give you all of the books if i can have the ball and the hat 
443,222,3,0, THEM: to give up that hat im going to need everything else . 
443,222,4,1, YOU: i can not make that deal . i need both the hat and the ball . 
443,222,5,0, THEM: well the only way i remotely come out of this in the postive is to have that ball and the four books . 
443,222,6,1, YOU: okay we can make that deal then . i don't want you to get shafted . 
443,222,7,0," THEM: thank you , deal . "
444,222,1,1,YOU: i would like the hat and two of the books please 
444,222,2,0, THEM: i can not give up the hat . i can give you all of the books if i can have the ball and the hat 
444,222,3,1, YOU: to give up that hat im going to need everything else . 
444,222,4,0, THEM: i can not make that deal . i need both the hat and the ball . 
444,222,5,1, YOU: well the only way i remotely come out of this in the postive is to have that ball and the four books . 
444,222,6,0, THEM: okay we can make that deal then . i don't want you to get shafted . 
444,222,7,1," YOU: thank you , deal . "
445,223,1,0,THEM: can i get 2 hat and 1 book 
445,223,2,1," YOU: 1 hat , 2 books "
445,223,3,0, THEM: okay deal 
446,223,1,1,YOU: i'd like books . you can have rest . 
446,223,2,0, THEM: ok deal 
447,224,1,0,THEM: i'd like books . you can have rest . 
447,224,2,1, YOU: ok deal 
448,224,1,0,THEM: i need the book and atleast one ball and you could keep all the hats and a ball 
448,224,2,1, YOU: book and 3 hats for me 
448,224,3,0, THEM: nope doesn't work for me 
448,224,4,1," YOU: look , i have to have the book "
449,225,1,0,THEM: i would like the book and you can have 3 hats and the ball 
449,225,2,1, YOU: okay 
450,225,1,1,YOU: i would like the book and you can have 3 hats and the ball 
450,225,2,0, THEM: okay 
451,226,1,1,YOU: i'd like the book and either 2 hats or two balls . 
451,226,2,0, THEM: you can have all the hats and balls . i'll take the book 
451,226,3,1, YOU: ok 
452,226,1,0,THEM: i'd like the book and either 2 hats or two balls . 
452,226,2,1, YOU: you can have all the hats and balls . i'll take the book 
452,226,3,0, THEM: ok 
453,227,1,1,YOU: lemme get those hats 
453,227,2,0, THEM: deal . 
454,227,1,0,THEM: lemme get those hats 
454,227,2,1, YOU: deal . 
455,228,1,1,YOU: would you like to just take the ball ? 
455,228,2,0," THEM: that won't work at all , i need the book and two hats or the book and the ball . "
455,228,3,1, YOU: i would be fine with giving you the ball and one hat or the ball and a book 
455,228,4,0, THEM: if i can have the ball and book yuo can have all four hats . 
455,228,5,1, YOU: deal 
456,228,1,0,THEM: would you like to just take the ball ? 
456,228,2,1," YOU: that won't work at all , i need the book and two hats or the book and the ball . "
456,228,3,0, THEM: i would be fine with giving you the ball and one hat or the ball and a book 
456,228,4,1, YOU: if i can have the ball and book yuo can have all four hats . 
456,228,5,0, THEM: deal 
457,229,1,1,YOU: i want the ball and both hats . 
457,229,2,0," THEM: you can have the ball , i want one hat and both books . "
457,229,3,1," YOU: okay agreed . i get one hat and the ball , you get both books and one hat . "
457,229,4,0," THEM: ok deal , thanks "
458,229,1,0,THEM: i want the ball and both hats . 
458,229,2,1," YOU: you can have the ball , i want one hat and both books . "
458,229,3,0," THEM: okay agreed . i get one hat and the ball , you get both books and one hat . "
458,229,4,1," YOU: ok deal , thanks "
459,230,1,0,THEM: i would like the 2 hats . 
459,230,2,1, YOU: you get hats i get the rest . deal 
459,230,3,0," THEM: okay i'll take teh 2 hats , you get the 2 books and the ball . "
459,230,4,1, YOU: deal 
460,230,1,1,YOU: i would like the 2 hats . 
460,230,2,0, THEM: you get hats i get the rest . deal 
460,230,3,1," YOU: okay i'll take teh 2 hats , you get the 2 books and the ball . "
460,230,4,0, THEM: deal 
461,231,1,0,THEM: i just want the book . you can take the rest . 
461,231,2,1, YOU: i would like the book and 3 hats 
461,231,3,0, THEM: i have to have the book . 
461,231,4,1, YOU: ok you take the book i get the rest ? 
462,231,1,1,YOU: i just want the book . you can take the rest . 
462,231,2,0, THEM: i would like the book and 3 hats 
462,231,3,1, YOU: i have to have the book . 
462,231,4,0, THEM: ok you take the book i get the rest ? 
463,232,1,0,THEM: i would like the hats and you can have the rest . 
